Project ID,Vintage,Offset Credit Serial Numbers,Quantity of Offset Credits,Status Effective,Project Name,Project Type,Protocol Version,Project Site Location,Project Site State,Project Site Country,Additional Certification/SDGs,ARB Eligible,Account Holder,Retirement Reason,Retirement Reason Details,Date Issued,Retirement Year,ACR Retirement Data,Updated 12-31-23,Total Credits Retired:,"31,956,128"
ACR222,2010,ACR-US-222-2010-363-1 to 9544,9544,1/13/2015,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,Bonneville Environmental Foundation,,,10/28/2014 16:11,2015,,,,
ACR222,2011,ACR-US-222-2011-362-1 to 6545,6545,1/13/2015,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,Bonneville Environmental Foundation,,,10/28/2014 16:11,2015,,,,
ACR222,2012,ACR-US-222-2012-361-1 to 8811,8811,1/13/2015,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,Bonneville Environmental Foundation,,,10/28/2014 16:11,2015,,,,
ACR222,2013,ACR-US-222-2013-360-1 to 6514,6514,1/13/2015,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,Bonneville Environmental Foundation,,,10/28/2014 16:11,2015,,,,
ACR222,2014,ACR-US-222-2014-359-1 to 7969,7969,1/13/2015,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,Bonneville Environmental Foundation,,,10/28/2014 16:11,2015,,,,
ACR222,2010,ACR-US-222-2010-758-1901 to 1919,19,11/27/2018,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,Carbon Financial Services Pty Ltd,,,8/31/2018 5:33,2018,,,,
ACR222,2010,ACR-US-222-2010-758-1318 to 1900,583,11/27/2018,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,Carbon Financial Services Pty Ltd,,,8/31/2018 5:33,2018,,,,
ACR222,2010,ACR-US-222-2010-758-720 to 1317,598,11/27/2018,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,Carbon Financial Services Pty Ltd,,,8/31/2018 5:33,2018,,,,
ACR222,2010,ACR-US-222-2010-758-570 to 719,150,11/27/2018,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,Carbon Financial Services Pty Ltd,,,8/31/2018 5:33,2018,,,,
ACR222,2010,ACR-US-222-2010-758-1 to 569,569,11/27/2018,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,Carbon Financial Services Pty Ltd,,,8/31/2018 5:33,2018,,,,
ACR222,2010,ACR-US-222-2010-758-1921 to 3748,1828,2/7/2020,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Ducks Unlimited, Inc.",,,8/31/2018 5:33,2020,,,,
ACR222,2011,ACR-US-222-2011-756-1 to 7599,7599,2/7/2020,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Ducks Unlimited, Inc.",,,8/31/2018 5:33,2020,,,,
ACR222,2012,ACR-US-222-2012-754-8809 to 9350,542,2/7/2020,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Ducks Unlimited, Inc.",,,8/31/2018 5:33,2020,,,,
ACR222,2012,ACR-US-222-2012-754-1 to 8808,8808,2/7/2020,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Ducks Unlimited, Inc.",,,8/31/2018 5:33,2020,,,,
ACR222,2013,ACR-US-222-2013-752-1 to 39,39,3/12/2020,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,Bank of Montreal,,,8/31/2018 5:33,2020,,,,
ACR222,2014,ACR-US-222-2014-750-5621 to 6400,780,11/29/2020,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,Carbon Financial Services Pty Ltd,,,8/31/2018 5:33,2020,,,,
ACR222,2014,ACR-US-222-2014-750-3001 to 5620,2620,11/29/2020,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,Carbon Financial Services Pty Ltd,,,8/31/2018 5:33,2020,,,,
ACR222,2013,ACR-US-222-2013-752-5497 to 6900,1404,1/7/2021,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Climate Impact Partners, LLC",,,8/31/2018 5:33,2021,,,,
ACR222,2013,ACR-US-222-2013-752-5287 to 5496,210,1/7/2021,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Climate Impact Partners, LLC",,,8/31/2018 5:33,2021,,,,
ACR222,2013,ACR-US-222-2013-752-5031 to 5286,256,1/7/2021,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Climate Impact Partners, LLC",,,8/31/2018 5:33,2021,,,,
ACR222,2013,ACR-US-222-2013-752-5001 to 5030,30,1/7/2021,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Climate Impact Partners, LLC",,,8/31/2018 5:33,2021,,,,
ACR222,2014,ACR-US-222-2014-750-6401 to 6796,396,1/7/2021,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Climate Impact Partners, LLC",,,8/31/2018 5:33,2021,,,,
ACR222,2014,ACR-US-222-2014-750-6797 to 7296,500,2/2/2021,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Climate Impact Partners, LLC",,,8/31/2018 5:33,2021,,,,
ACR222,2014,ACR-US-222-2014-750-1 to 235,235,4/21/2021,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,Bonneville Environmental Foundation,,,8/31/2018 5:33,2021,,,,
ACR222,2014,ACR-US-222-2014-750-236 to 1900,1665,6/22/2021,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,Bonneville Environmental Foundation,,,8/31/2018 5:33,2021,,,,
ACR222,2014,ACR-US-222-2014-750-7897 to 8150,254,6/23/2021,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Climate Impact Partners, LLC",,,8/31/2018 5:33,2021,,,,
ACR222,2014,ACR-US-222-2014-750-7297 to 7896,600,6/23/2021,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Climate Impact Partners, LLC",,,8/31/2018 5:33,2021,,,,
ACR222,2014,ACR-US-222-2014-750-1901 to 2900,1000,9/30/2021,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,Bonneville Environmental Foundation,,,8/31/2018 5:33,2021,,,,
ACR222,2017,ACR-US-222-2017-1373-1 to 487,487,10/27/2021,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,BeZero Carbon,,,10/20/2021 19:13,2021,,,,
ACR222,2017,ACR-US-222-2017-1373-488 to 725,238,10/28/2021,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,BeZero Carbon,,,10/20/2021 19:13,2021,,,,
ACR222,2017,ACR-US-222-2017-1373-726 to 964,239,11/1/2021,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,BeZero Carbon,,,10/20/2021 19:13,2021,,,,
ACR222,2017,ACR-US-222-2017-1373-965 to 991,27,11/12/2021,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,BeZero Carbon,,,10/20/2021 19:13,2021,,,,
ACR222,2015,ACR-US-222-2015-1375-1 to 4710,4710,12/29/2021,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Climate Impact Partners, LLC",,,10/20/2021 19:13,2021,,,,
ACR222,2017,ACR-US-222-2017-1373-992 to 1023,32,1/10/2022,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,BeZero Carbon,,,10/20/2021 19:13,2022,,,,
ACR222,2017,ACR-US-222-2017-1373-1024 to 1643,620,1/18/2022,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,BeZero Carbon,,,10/20/2021 19:13,2022,,,,
ACR222,2015,ACR-US-222-2015-1375-4711 to 12210,7500,1/30/2022,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Climate Impact Partners, LLC",,,10/20/2021 19:13,2022,,,,
ACR222,2017,ACR-US-222-2017-1373-1644 to 3000,1357,3/14/2022,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,BeZero Carbon,,,10/20/2021 19:13,2022,,,,
ACR222,2017,ACR-US-222-2017-1373-3001 to 4000,1000,3/23/2022,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,Bonneville Environmental Foundation,,,10/20/2021 19:13,2022,,,,
ACR222,2014,ACR-US-222-2014-750-2901 to 3000,100,4/4/2022,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,Bonneville Environmental Foundation,,,8/31/2018 5:33,2022,,,,
ACR222,2016,ACR-US-222-2016-1374-8764 to 13763,5000,4/4/2022,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,Bonneville Environmental Foundation,,,10/20/2021 19:13,2022,,,,
ACR222,2017,ACR-US-222-2017-1373-13001 to 15197,2197,4/4/2022,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,Bonneville Environmental Foundation,,,10/20/2021 19:13,2022,,,,
ACR222,2015,ACR-US-222-2015-1375-12211 to 12543,333,7/27/2022,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Climate Impact Partners, LLC",,,10/20/2021 19:13,2022,,,,
ACR222,2016,ACR-US-222-2016-1374-1 to 167,167,7/27/2022,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Climate Impact Partners, LLC",,,10/20/2021 19:13,2022,,,,
ACR222,2015,ACR-US-222-2015-1375-17056 to 17105,50,11/9/2022,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Climate Impact Partners, LLC",,,10/20/2021 19:13,2022,,,,
ACR222,2015,ACR-US-222-2015-1375-17106 to 17587,482,11/9/2022,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Climate Impact Partners, LLC",,,10/20/2021 19:13,2022,,,,
ACR222,2015,ACR-US-222-2015-1375-16656 to 17055,400,11/9/2022,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Climate Impact Partners, LLC",,,10/20/2021 19:13,2022,,,,
ACR222,2015,ACR-US-222-2015-1375-16544 to 16655,112,11/9/2022,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Climate Impact Partners, LLC",,,10/20/2021 19:13,2022,,,,
ACR222,2015,ACR-US-222-2015-1375-12544 to 16543,4000,11/9/2022,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Climate Impact Partners, LLC",,,10/20/2021 19:13,2022,,,,
ACR222,2016,ACR-US-222-2016-1374-8214 to 8713,500,11/9/2022,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Climate Impact Partners, LLC",,,10/20/2021 19:13,2022,,,,
ACR222,2016,ACR-US-222-2016-1374-7716 to 8213,498,11/9/2022,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Climate Impact Partners, LLC",,,10/20/2021 19:13,2022,,,,
ACR222,2016,ACR-US-222-2016-1374-7516 to 7715,200,11/9/2022,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Climate Impact Partners, LLC",,,10/20/2021 19:13,2022,,,,
ACR222,2016,ACR-US-222-2016-1374-6916 to 7515,600,11/9/2022,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Climate Impact Partners, LLC",,,10/20/2021 19:13,2022,,,,
ACR222,2016,ACR-US-222-2016-1374-5916 to 6915,1000,11/9/2022,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Climate Impact Partners, LLC",,,10/20/2021 19:13,2022,,,,
ACR222,2016,ACR-US-222-2016-1374-4116 to 5915,1800,11/9/2022,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Climate Impact Partners, LLC",,,10/20/2021 19:13,2022,,,,
ACR222,2016,ACR-US-222-2016-1374-4051 to 4115,65,11/9/2022,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Climate Impact Partners, LLC",,,10/20/2021 19:13,2022,,,,
ACR222,2016,ACR-US-222-2016-1374-3455 to 4050,596,11/9/2022,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Climate Impact Partners, LLC",,,10/20/2021 19:13,2022,,,,
ACR222,2016,ACR-US-222-2016-1374-2560 to 3454,895,11/9/2022,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Climate Impact Partners, LLC",,,10/20/2021 19:13,2022,,,,
ACR222,2016,ACR-US-222-2016-1374-2530 to 2559,30,11/9/2022,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Climate Impact Partners, LLC",,,10/20/2021 19:13,2022,,,,
ACR222,2016,ACR-US-222-2016-1374-2368 to 2529,162,11/9/2022,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Climate Impact Partners, LLC",,,10/20/2021 19:13,2022,,,,
ACR222,2016,ACR-US-222-2016-1374-2168 to 2367,200,11/9/2022,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Climate Impact Partners, LLC",,,10/20/2021 19:13,2022,,,,
ACR222,2016,ACR-US-222-2016-1374-168 to 2167,2000,11/9/2022,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,"Climate Impact Partners, LLC",,,10/20/2021 19:13,2022,,,,
ACR222,2016,ACR-US-222-2016-1374-13764 to 14466,703,11/16/2022,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Oboz Footwear (part of KMD Brands Limited) 01/08/2021 - 31/07/2022 greenhouse gas emissions for Toitu net carbonzero organisation certification,10/20/2021 19:13,2022,,,,
ACR222,2017,ACR-US-222-2017-1373-4001 to 4066,66,12/16/2022,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,738,On Behalf of Third Party,On Behalf of Cloverly Partners,10/20/2021 19:13,2022,,,,
ACR222,2018,ACR-US-222-2018-1372-5251 to 5280,30,1/3/2023,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,North Bridge Partners LLC,On Behalf of Third Party,Retired on behalf of Patch,10/20/2021 19:13,2023,,,,
ACR222,2018,ACR-US-222-2018-1372-5001 to 5250,250,1/3/2023,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,North Bridge Partners LLC,On Behalf of Third Party,Retired on behalf of Zeta Global Holdings Corp,10/20/2021 19:13,2023,,,,
ACR222,2018,ACR-US-222-2018-1372-5281 to 5430,150,3/2/2023,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,North Bridge Partners LLC,On Behalf of Third Party,On behalf of Patch's customers and/ or their End Users,10/20/2021 19:13,2023,,,,
ACR222,2018,ACR-US-222-2018-1372-5431 to 5931,501,3/13/2023,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,North Bridge Partners LLC,On Behalf of Third Party,On behalf of Patch's customers and/ or their End Users,10/20/2021 19:13,2023,,,,
ACR222,2018,ACR-US-222-2018-1372-5932 to 7150,1219,3/28/2023,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,North Bridge Partners LLC,On Behalf of Third Party,On behalf of Patch's customers and/ or their End Users,10/20/2021 19:13,2023,,,,
ACR222,2013,ACR-US-222-2013-752-3266 to 4907,1642,4/2/2023,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,BEF Customers,8/31/2018 5:33,2023,,,,
ACR222,2013,ACR-US-222-2013-752-40 to 3265,3226,4/2/2023,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 1.0,Missouri Coteau,NORTH DAKOTA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,The North Face,8/31/2018 5:33,2023,,,,
ACR222,2016,ACR-US-222-2016-1374-14467 to 16809,2343,4/2/2023,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,BEF Customers,10/20/2021 19:13,2023,,,,
ACR222,2017,ACR-US-222-2017-1373-9083 to 11723,2641,4/2/2023,Prairie Pothole Avoided Conversion of Grasslands and Shrublands,Agricultural Land Management,Version 2.0,Missouri Coteau,NORTH DAKOTA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,BEF Customers,10/20/2021 19:13,2023,,,,
